Log file open, 01/23/23 21:32:44
[2023.01.23-20.32.48:113][  0]LogNetVersion: BasicBlueprint 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1934295754)
[2023.01.23-20.32.48:399][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.01.23-20.32.48:399][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.01.23-20.32.48:399][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.01.23-20.32.48:420][  0]LogSlate: Border
[2023.01.23-20.32.48:420][  0]LogSlate: BreadcrumbButton
[2023.01.23-20.32.48:420][  0]LogSlate: Brushes.Title
[2023.01.23-20.32.48:420][  0]LogSlate: Default
[2023.01.23-20.32.48:420][  0]LogSlate: Icons.Save
[2023.01.23-20.32.48:420][  0]LogSlate: Icons.Toolbar.Settings
[2023.01.23-20.32.48:420][  0]LogSlate: ListView
[2023.01.23-20.32.48:420][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.01.23-20.32.48:420][  0]LogSlate: SoftwareCursor_Grab
[2023.01.23-20.32.48:420][  0]LogSlate: TableView.DarkRow
[2023.01.23-20.32.48:420][  0]LogSlate: TableView.Row
[2023.01.23-20.32.48:420][  0]LogSlate: TreeView
[2023.01.23-20.32.48:615][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.01.23-20.32.48:761][  0]LogPython: Using Python 3.9.7
[2023.01.23-20.32.49:434][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 11C974934B9A351DAA6776B5E111B522 | Instance: 1C68C9B54C925BF2DB10188DF8FD41DC (LAPTOP-3NSK1BIP-2076).
[2023.01.23-20.32.49:617][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.01.23-20.32.49:634][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.01.23-20.32.49:781][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.01.23-20.32.49:786][  0]LogUdpMessaging: Display: Added local interface '192.168.1.12' to multicast group '230.0.0.1:6666'
[2023.01.23-20.32.49:786][  0]LogUdpMessaging: Display: Added local interface '172.29.80.1' to multicast group '230.0.0.1:6666'
[2023.01.23-20.32.49:796][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.01.23-20.32.50:082][  0]LogOpenImageDenoise: OIDN starting up
[2023.01.23-20.32.50:133][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.01.23-20.32.50:152][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.23-20.32.50:152][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.23-20.32.50:283][  0]SourceControl: Source control is disabled
[2023.01.23-20.32.50:286][  0]SourceControl: Source control is disabled
[2023.01.23-20.32.50:292][  0]SourceControl: Source control is disabled
[2023.01.23-20.32.50:424][  0]LogUProjectInfo: Found projects:
[2023.01.23-20.32.50:640][  0]LogCollectionManager: Loaded 0 collections in 0.001718 seconds
[2023.01.23-20.32.50:642][  0]LogFileCache: Scanning file cache for directory 'E:/OwnGIT/UnrealAI/BasicBlueprint/Saved/Collections/' took 0.00s
[2023.01.23-20.32.50:644][  0]LogFileCache: Scanning file cache for directory 'E:/OwnGIT/UnrealAI/BasicBlueprint/Content/Developers/Test/Collections/' took 0.00s
[2023.01.23-20.32.50:645][  0]LogFileCache: Scanning file cache for directory 'E:/OwnGIT/UnrealAI/BasicBlueprint/Content/Collections/' took 0.00s
[2023.01.23-20.32.50:994][  0]LogEngine: Initializing Engine...
[2023.01.23-20.32.51:004][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.23-20.32.51:008][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.01.23-20.32.51:136][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.23-20.32.51:151][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.23-20.32.51:168][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.23-20.32.51:168][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.23-20.32.51:168][  0]LogInit: Texture streaming: Enabled
[2023.01.23-20.32.51:188][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.01.23-20.32.51:197][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.23-20.32.51:211][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.23-20.32.51:211][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.23-20.32.51:212][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.23-20.32.51:214][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.23-20.32.51:214][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.23-20.32.51:214][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.23-20.32.51:214][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.23-20.32.51:214][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.23-20.32.51:214][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.23-20.32.51:214][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.23-20.32.51:214][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.23-20.32.51:214][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.23-20.32.51:214][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.23-20.32.51:214][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.23-20.32.51:214][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.23-20.32.51:214][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.23-20.32.51:214][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.23-20.32.51:215][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.23-20.32.51:215][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.23-20.32.51:215][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.23-20.32.51:222][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.23-20.32.51:297][  0]LogAudioMixer: Display: Using Audio Hardware Device Słuchawki (WH-1000XM4 Stereo)
[2023.01.23-20.32.51:297][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.23-20.32.51:300][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.23-20.32.51:300][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.23-20.32.51:301][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.23-20.32.51:301][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.23-20.32.51:302][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.23-20.32.51:302][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.23-20.32.51:302][  0]LogInit: FAudioDevice initialized.
[2023.01.23-20.32.51:303][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.23-20.32.51:318][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.23-20.32.51:327][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.23-20.32.51:327][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.23-20.32.51:329][  0]LogLiveCoding: Display: First instance in process group "UE_BasicBlueprint_0x17396d9b", spawning console
[2023.01.23-20.32.51:340][  0]LogLiveCoding: Display: Waiting for server
[2023.01.23-20.32.51:785][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.23-20.32.51:795][  0]LogInit: Transaction tracking system initialized
[2023.01.23-20.32.51:823][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.23-20.32.51:826][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002424 seconds (Found 115 uncontrolled assets)
[2023.01.23-20.32.51:861][  0]BlueprintLog: New page: Editor Load
[2023.01.23-20.32.52:017][  0]LocalizationService: Localization service is disabled
[2023.01.23-20.32.52:051][  0]TimingProfiler: Initialize
[2023.01.23-20.32.52:051][  0]TimingProfiler: OnSessionChanged
[2023.01.23-20.32.52:051][  0]LoadingProfiler: Initialize
[2023.01.23-20.32.52:051][  0]LoadingProfiler: OnSessionChanged
[2023.01.23-20.32.52:051][  0]NetworkingProfiler: Initialize
[2023.01.23-20.32.52:051][  0]NetworkingProfiler: OnSessionChanged
[2023.01.23-20.32.52:051][  0]MemoryProfiler: Initialize
[2023.01.23-20.32.52:051][  0]MemoryProfiler: OnSessionChanged
[2023.01.23-20.32.52:314][  0]LogFileCache: Scanning file cache for directory 'E:/OwnGIT/UnrealAI/BasicBlueprint/Content/' took 0.00s
[2023.01.23-20.32.52:396][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.23-20.32.52:580][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.23-20.32.52:637][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.23-20.32.52:640][  0]SourceControl: Source control is disabled
[2023.01.23-20.32.52:640][  0]LogUnrealEdMisc: Loading editor; pre map load, took 8.153
[2023.01.23-20.32.52:643][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 E:/Unreal/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.01.23-20.32.52:645][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.23-20.32.52:689][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.01.23-20.32.52:691][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.23-20.32.52:691][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.23-20.32.52:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.23-20.32.52:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.23-20.32.52:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.23-20.32.52:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.23-20.32.52:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.23-20.32.52:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.23-20.32.52:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.01.23-20.32.52:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Bush.uasset"
[2023.01.23-20.32.52:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Chair.uasset"
[2023.01.23-20.32.52:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.01.23-20.32.52:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Couch.uasset"
[2023.01.23-20.32.52:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.23-20.32.52:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Door.uasset"
[2023.01.23-20.32.52:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.01.23-20.32.52:703][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.23-20.32.52:703][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.01.23-20.32.52:704][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.23-20.32.52:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.01.23-20.32.52:708][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.23-20.32.52:708][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2023.01.23-20.32.52:709][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.01.23-20.32.52:710][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.23-20.32.52:711][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.23-20.32.52:728][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.23-20.32.52:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.01.23-20.32.52:730][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.23-20.32.52:731][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Rock.uasset"
[2023.01.23-20.32.52:732][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Particles/P_Fire.uasset"
[2023.01.23-20.32.52:733][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Shelf.uasset"
[2023.01.23-20.32.52:733][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.23-20.32.52:734][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.01.23-20.32.52:735][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Stairs.uasset"
[2023.01.23-20.32.52:735][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_Statue.uasset"
[2023.01.23-20.32.52:736][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.23-20.32.52:737][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.23-20.32.52:738][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.01.23-20.32.52:738][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.23-20.32.52:739][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.23-20.32.52:740][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.01.23-20.32.52:740][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.23-20.32.52:741][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.23-20.32.52:741][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.23-20.32.52:742][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.23-20.32.52:743][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.23-20.32.52:744][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.23-20.32.52:744][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.23-20.32.52:745][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.23-20.32.52:746][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.23-20.32.52:747][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.23-20.32.52:748][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.23-20.32.52:749][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.23-20.32.52:750][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.23-20.32.52:750][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.23-20.32.52:752][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.23-20.32.52:752][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.23-20.32.52:753][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.23-20.32.52:754][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.23-20.32.52:755][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Light01.uasset"
[2023.01.23-20.32.52:755][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.23-20.32.52:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Light02.uasset"
[2023.01.23-20.32.52:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.23-20.32.52:758][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.23-20.32.52:758][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.23-20.32.52:759][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.23-20.32.52:762][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../OwnGIT/UnrealAI/BasicBlueprint/Content/StarterContent/Audio/Starter_Birds01.uasset"
